DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       JULIAN_DAYS               EPOCH_TIME                ALARM_STATUS              INST_STATUS               CavityPressure            CavityTemp                WarmBoxTemp               DasTemp                   EtalonTemp                MPVPosition               OutletValve               ValveMask                 H2O                       Delta_18_16               Delta_D_H                 CH4                       n2_flag                   baseline_shift            slope_shift               residuals                 
2015-02-26                21:52:44.308              56.66162394               1359.878974               57.66162394               1424987564.308            2                         963                       5.0009647217E+001         7.9999076843E+001         4.4999839783E+001         4.4320416667E+001         4.4972770691E+001         0.0000000000E+000         3.0969541055E+004         0.0000000000E+000         5.3745778239E+000         1.2612820485E+002         6.7779131126E+002         -5.3436995230E-001        0.0000000000E+000         8.0842785005E+001         -4.9912506429E+000        2.5548137726E-001         
2015-02-26                21:52:45.161              56.66163381               1359.879211               57.66163381               1424987565.161            2                         963                       5.0005699565E+001         7.9999168396E+001         4.4999992371E+001         4.4360833333E+001         4.4972740173E+001         0.0000000000E+000         3.0969039010E+004         0.0000000000E+000         2.8125088871E+000         7.5161106615E+002         4.1505193526E+003         -2.2756609151E-002        0.0000000000E+000         8.1075308423E+001         -5.6731340912E+000        2.3118619560E-001         
2015-02-26                21:52:46.015              56.66164369               1359.879449               57.66164369               1424987566.015            2                         963                       5.0006424408E+001         7.9999168396E+001         4.4999992371E+001         4.4354166667E+001         4.4972740173E+001         0.0000000000E+000         3.0971884271E+004         0.0000000000E+000         4.9165587087E+000         2.8684451900E+002         -7.3563084331E+002        -8.3953381038E-002        0.0000000000E+000         8.1000621788E+001         -4.2184046565E+000        1.6987116420E-001         
2015-02-26                21:52:46.868              56.66165356               1359.879686               57.66165356               1424987566.868            2                         963                       4.9998240204E+001         7.9999168396E+001         4.4999992371E+001         4.4375000000E+001         4.4972740173E+001         0.0000000000E+000         3.0968024505E+004         0.0000000000E+000         5.4076530954E+000         2.5075398211E+002         9.6830415266E+001         -6.6480061473E-001        0.0000000000E+000         8.1211599545E+001         -4.6094916734E+000        1.6000303320E-001         
2015-02-26                21:52:47.720              56.66166344               1359.879922               57.66166344               1424987567.721            2                         963                       4.9982311147E+001         7.9999168396E+001         4.4999992371E+001         4.4375000000E+001         4.4972740173E+001         0.0000000000E+000         3.0954578724E+004         0.0000000000E+000         4.5513225944E+000         2.6618156212E+002         6.8761863815E+002         -6.0430541623E-001        0.0000000000E+000         8.1189495081E+001         -4.9714913481E+000        1.8148282543E-001         
2015-02-26                21:52:48.575              56.66167332               1359.880160               57.66167332               1424987568.575            2                         963                       4.9988402685E+001         7.9999168396E+001         4.4999992371E+001         4.4375000000E+001         4.4972740173E+001         0.0000000000E+000         3.0952502461E+004         0.0000000000E+000         5.1279177381E+000         3.1132597399E+001         1.5124043659E+002         -2.6947281487E-001        0.0000000000E+000         8.1098604398E+001         -5.0502214860E+000        1.4912318702E-001         
2015-02-26                21:52:49.427              56.66168319               1359.880397               57.66168319               1424987569.428            2                         963                       5.0006196798E+001         7.9999168396E+001         4.4999992371E+001         4.4342916667E+001         4.4972740173E+001         0.0000000000E+000         3.0961940365E+004         0.0000000000E+000         4.7536959074E+000         2.5726572086E+002         6.3280285323E+002         -6.6491732188E-002        0.0000000000E+000         8.1029943076E+001         -5.2763221330E+000        1.9903473774E-001         
2015-02-26                21:52:50.282              56.66169308               1359.880634               57.66169308               1424987570.282            2                         963                       5.0003305868E+001         7.9998578389E+001         4.4999933370E+001         4.4312500000E+001         4.4972769674E+001         0.0000000000E+000         3.0965421862E+004         0.0000000000E+000         4.6639890361E+000         4.0784905438E+002         3.9346186918E+002         -5.7520475342E-001        0.0000000000E+000         8.1120439358E+001         -4.0964547481E+000        1.4610792773E-001         
2015-02-26                21:52:51.134              56.66170295               1359.880871               57.66170295               1424987571.135            2                         963                       5.0005695852E+001         7.9998558044E+001         4.4999931335E+001         4.4324583333E+001         4.4972770691E+001         0.0000000000E+000         3.0965880872E+004         0.0000000000E+000         4.1642252873E+000         4.6889676401E+002         4.0208062264E+003         3.0975449126E-001         0.0000000000E+000         8.0937007093E+001         -5.7290146312E+000        1.8677066566E-001         
2015-02-26                21:52:51.989              56.66171284               1359.881108               57.66171284               1424987571.989            2                         963                       5.0000784073E+001         7.9998558044E+001         4.4999931335E+001         4.4375000000E+001         4.4972770691E+001         0.0000000000E+000         3.0963819440E+004         0.0000000000E+000         4.6376625351E+000         7.3876077641E+002         2.8118956792E+002         2.8238472414E-001         0.0000000000E+000         8.0883271818E+001         -5.3206297560E+000        1.5406097729E-001         
2015-02-26                21:52:52.842              56.66172271               1359.881345               57.66172271               1424987572.842            2                         963                       5.0002315292E+001         7.9998558044E+001         4.4999931335E+001         4.4375000000E+001         4.4972770691E+001         0.0000000000E+000         3.0963860039E+004         0.0000000000E+000         5.9914071039E+000         4.6474838529E+001         -3.5721457971E+002        -2.4562337557E-001        0.0000000000E+000         8.1102970454E+001         -4.5287615966E+000        2.3313842749E-001         
2015-02-26                21:52:53.694              56.66173258               1359.881582               57.66173258               1424987573.695            2                         963                       4.9976158473E+001         7.9998558044E+001         4.4999931335E+001         4.4375000000E+001         4.4972770691E+001         0.0000000000E+000         3.0945367747E+004         0.0000000000E+000         5.6491447847E+000         2.1801909844E+002         3.6055859618E+002         -4.5366487067E-001        0.0000000000E+000         8.1128188051E+001         -4.7211947711E+000        1.3271654129E-001         
2015-02-26                21:52:54.549              56.66174247               1359.881819               57.66174247               1424987574.549            2                         963                       4.9980621618E+001         7.9998548279E+001         4.4999937846E+001         4.4371666667E+001         4.4972777201E+001         0.0000000000E+000         3.0938393177E+004         0.0000000000E+000         4.2798728626E+000         4.4050604267E+002         4.9295361978E+002         -7.7713153340E-001        0.0000000000E+000         8.1189419777E+001         -5.2058296553E+000        1.4225557467E-001         
2015-02-26                21:52:55.401              56.66175234               1359.882056               57.66175234               1424987575.402            2                         963                       5.0008892237E+001         7.9998374939E+001         4.5000053406E+001         4.4312500000E+001         4.4972892761E+001         0.0000000000E+000         3.0952637214E+004         0.0000000000E+000         5.4989160270E+000         1.7219473273E+002         -5.2130163488E+002        6.7581532890E-003         0.0000000000E+000         8.1081588334E+001         -5.0574780575E+000        2.2373429924E-001         
2015-02-26                21:52:56.256              56.66176222               1359.882293               57.66176222               1424987576.256            2                         963                       5.0004578654E+001         7.9998374939E+001         4.5000053406E+001         4.4349583333E+001         4.4972892761E+001         0.0000000000E+000         3.0954042500E+004         0.0000000000E+000         5.0164707014E+000         3.6507199404E+002         1.2302471353E+003         -6.0625089662E-001        0.0000000000E+000         8.1065806379E+001         -5.1290291881E+000        1.4399508318E-001         
2015-02-26                21:52:57.108              56.66177209               1359.882530               57.66177209               1424987577.109            2                         963                       4.9996258265E+001         7.9998374939E+001         4.5000053406E+001         4.4312500000E+001         4.4972892761E+001         0.0000000000E+000         3.0950177643E+004         0.0000000000E+000         4.5751847084E+000         4.6410608358E+002         1.9630837589E+003         -1.5350897301E-001        0.0000000000E+000         8.1049304756E+001         -5.4865840700E+000        1.7000289541E-001         
2015-02-26                21:52:57.963              56.66178198               1359.882768               57.66178198               1424987577.963            2                         963                       4.9995362320E+001         7.9998374939E+001         4.5000053406E+001         4.4312500000E+001         4.4972892761E+001         0.0000000000E+000         3.0936603320E+004         0.0000000000E+000         4.4568428490E+000         4.8841432048E+001         4.6458809476E+002         -1.1828233603E+000        0.0000000000E+000         8.1390149151E+001         -6.1123421366E+000        1.3793903905E-001         
2015-02-26                21:52:58.815              56.66179185               1359.883004               57.66179185               1424987578.816            2                         963                       4.9995225271E+001         7.9998374939E+001         4.5000053406E+001         4.4312500000E+001         4.4972892761E+001         0.0000000000E+000         3.0936464974E+004         0.0000000000E+000         4.3434244199E+000         4.9474845339E+002         1.3181746740E+003         -2.3312847353E-001        0.0000000000E+000         8.1067777363E+001         -5.6746868243E+000        1.8136877473E-001         
2015-02-26                21:52:59.668              56.66180172               1359.883241               57.66180172               1424987579.669            2                         963                       4.9997755585E+001         7.9998377380E+001         4.5000050964E+001         4.4312500000E+001         4.4972877502E+001         0.0000000000E+000         3.0936482969E+004         0.0000000000E+000         3.9394996009E+000         4.8714580658E+002         1.0830461068E+003         -3.6341924775E-001        0.0000000000E+000         8.1067379140E+001         -4.7732062198E+000        2.1885062066E-001         
2015-02-26                21:53:00.523              56.66181161               1359.883479               57.66181161               1424987580.523            2                         963                       5.0001225204E+001         7.9998435974E+001         4.4999992371E+001         4.4355000000E+001         4.4972862244E+001         0.0000000000E+000         3.0935476042E+004         0.0000000000E+000         3.9149545107E+000         5.6026240324E+002         3.5872893094E+002         -3.9883184326E-001        0.0000000000E+000         8.1038964468E+001         -3.6710248548E+000        2.9335595766E-001         
2015-02-26                21:53:01.375              56.66182148               1359.883716               57.66182148               1424987581.376            2                         963                       5.0018812561E+001         7.9998435974E+001         4.4999992371E+001         4.4375000000E+001         4.4972862244E+001         0.0000000000E+000         3.0950951680E+004         0.0000000000E+000         3.1811353453E+000         1.2265775839E+003         1.7992324019E+002         -2.7209203954E-001        0.0000000000E+000         8.1067865761E+001         -3.7793746828E+000        1.8179483430E-001         
2015-02-26                21:53:02.230              56.66183137               1359.883953               57.66183137               1424987582.230            2                         963                       5.0019965108E+001         7.9998435974E+001         4.4999992371E+001         4.4375000000E+001         4.4972862244E+001         0.0000000000E+000         3.0958913607E+004         0.0000000000E+000         4.7510738061E+000         4.4242619788E+002         -5.1125679427E+002        -3.1597346506E-002        0.0000000000E+000         8.1048935299E+001         -4.5482901692E+000        1.8524185896E-001         
2015-02-26                21:53:03.082              56.66184124               1359.884190               57.66184124               1424987583.083            2                         963                       4.9991970673E+001         7.9998435974E+001         4.4999992371E+001         4.4352083333E+001         4.4972862244E+001         0.0000000000E+000         3.0945412201E+004         0.0000000000E+000         5.1252650954E+000         1.8003092673E+002         2.4705613862E+003         2.1664535048E+000         0.0000000000E+000         7.9159585659E+001         -2.9781719123E+000        2.2481504062E-001         
2015-02-26                21:53:03.937              56.66185112               1359.884427               57.66185112               1424987583.937            2                         963                       4.9998822759E+001         7.9998435974E+001         4.4999992371E+001         4.4353750000E+001         4.4972862244E+001         0.0000000000E+000         3.0946201745E+004         0.0000000000E+000         4.0577505715E+000         8.0951413295E+002         -1.0269963258E+002        -9.0467536556E-001        0.0000000000E+000         8.1344537333E+001         -4.4919868145E+000        2.0346473585E-001         
