DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       JULIAN_DAYS               EPOCH_TIME                ALARM_STATUS              INST_STATUS               CavityPressure            CavityTemp                WarmBoxTemp               DasTemp                   EtalonTemp                MPVPosition               OutletValve               ValveMask                 H2O                       Delta_18_16               Delta_D_H                 CH4                       n2_flag                   baseline_shift            slope_shift               residuals                 
2015-02-26                01:50:33.869              55.82678090               1339.842742               56.82678090               1424915433.870            2                         963                       4.9989842580E+001         7.9998374939E+001         4.5000144958E+001         4.3752083333E+001         4.4973564148E+001         0.0000000000E+000         2.9589892057E+004         0.0000000000E+000         3.3849400162E+003         -4.0442567661E+001        -2.3086726041E+002        7.6995942492E-001         0.0000000000E+000         8.4295126166E+001         3.2906756629E+000         5.3600981619E-001         
2015-02-26                01:50:34.723              55.82679078               1339.842979               56.82679078               1424915434.723            2                         963                       4.9988225047E+001         7.9998374939E+001         4.5000144958E+001         4.3750000000E+001         4.4973564148E+001         0.0000000000E+000         2.9583040091E+004         0.0000000000E+000         3.3873940436E+003         -4.1147098834E+001        -2.2962769492E+002        4.5968584414E-001         0.0000000000E+000         8.4378335581E+001         3.7436972346E+000         5.9127618442E-001         
2015-02-26                01:50:35.575              55.82680065               1339.843216               56.82680065               1424915435.576            2                         963                       4.9984168523E+001         7.9998435974E+001         4.5000358582E+001         4.3792500000E+001         4.4973625183E+001         0.0000000000E+000         2.9573664948E+004         0.0000000000E+000         3.3862949602E+003         -4.0711256347E+001        -2.2977909959E+002        1.4207752198E+000         0.0000000000E+000         8.3887039518E+001         2.0232171865E+000         5.4181670093E-001         
2015-02-26                01:50:36.428              55.82681052               1339.843452               56.82681052               1424915436.429            2                         963                       5.0014236806E+001         7.9998435974E+001         4.5000358582E+001         4.3750000000E+001         4.4973625183E+001         0.0000000000E+000         2.9593885560E+004         0.0000000000E+000         3.3868901047E+003         -4.0330927615E+001        -2.3049132513E+002        1.3548310338E+000         0.0000000000E+000         8.3963029150E+001         3.8433108822E+000         5.7262348651E-001         
2015-02-26                01:50:37.282              55.82682039               1339.843689               56.82682039               1424915437.282            2                         963                       5.0003731384E+001         7.9998435974E+001         4.5000358582E+001         4.3767083333E+001         4.4973625183E+001         0.0000000000E+000         2.9591472266E+004         0.0000000000E+000         3.3890797379E+003         -4.1596920959E+001        -2.2777693213E+002        9.8930215502E-001         0.0000000000E+000         8.4312048737E+001         3.8483969932E-001         5.3187413199E-001         
2015-02-26                01:50:38.134              55.82683027               1339.843926               56.82683027               1424915438.135            2                         963                       5.0000278473E+001         7.9998435974E+001         4.5000358582E+001         4.3812500000E+001         4.4973625183E+001         0.0000000000E+000         2.9593197266E+004         0.0000000000E+000         3.3871275464E+003         -4.1082508903E+001        -2.2729666940E+002        9.8515648966E-001         0.0000000000E+000         8.3911161943E+001         3.1314262251E+000         5.4261556312E-001         
2015-02-26                01:50:38.987              55.82684014               1339.844163               56.82684014               1424915438.988            2                         963                       5.0001368866E+001         7.9998435974E+001         4.5000358582E+001         4.3812500000E+001         4.4973625183E+001         0.0000000000E+000         2.9593579010E+004         0.0000000000E+000         3.3859910368E+003         -4.1377855660E+001        -2.2846610209E+002        3.8546632390E-001         0.0000000000E+000         8.4512777048E+001         2.2164190983E+000         6.5268962823E-001         
2015-02-26                01:50:39.841              55.82685001               1339.844400               56.82685001               1424915439.841            2                         963                       4.9992661870E+001         7.9998445943E+001         4.5000418396E+001         4.3812500000E+001         4.4973585307E+001         0.0000000000E+000         2.9587302526E+004         0.0000000000E+000         3.3849505509E+003         -4.0791462153E+001        -2.2499429135E+002        1.3929245846E+000         0.0000000000E+000         8.4314878579E+001         1.7083789923E+000         5.4884629844E-001         
2015-02-26                01:50:40.694              55.82685988               1339.844637               56.82685988               1424915440.694            2                         963                       5.0000319443E+001         7.9998466492E+001         4.5000541687E+001         4.3812500000E+001         4.4973503113E+001         0.0000000000E+000         2.9589481315E+004         0.0000000000E+000         3.3861570340E+003         -4.0319865487E+001        -2.2828570072E+002        9.5954257963E-001         0.0000000000E+000         8.3850967330E+001         4.8848670498E+000         6.2466598950E-001         
2015-02-26                01:50:41.546              55.82686976               1339.844874               56.82686976               1424915441.547            2                         963                       4.9988755646E+001         7.9998466492E+001         4.5000541687E+001         4.3812500000E+001         4.4973503113E+001         0.0000000000E+000         2.9580752083E+004         0.0000000000E+000         3.3874974035E+003         -4.0575463191E+001        -2.2701663981E+002        -4.7378695285E-001        0.0000000000E+000         8.4284846405E+001         4.4776538357E+000         6.2730744726E-001         
2015-02-26                01:50:42.400              55.82687963               1339.845111               56.82687963               1424915442.400            2                         963                       5.0023418808E+001         7.9998466492E+001         4.5000541687E+001         4.3812500000E+001         4.4973503113E+001         0.0000000000E+000         2.9601912318E+004         0.0000000000E+000         3.3873141844E+003         -4.0754549267E+001        -2.3070465167E+002        6.9057094982E-001         0.0000000000E+000         8.4287701129E+001         3.4140379382E+000         5.5112314534E-001         
2015-02-26                01:50:43.253              55.82688950               1339.845348               56.82688950               1424915443.253            2                         963                       5.0006747233E+001         7.9998466492E+001         4.5000541687E+001         4.3798333333E+001         4.4973503113E+001         0.0000000000E+000         2.9602231510E+004         0.0000000000E+000         3.3846401109E+003         -4.0412836816E+001        -2.2779451543E+002        2.4488487618E-001         0.0000000000E+000         8.4703039155E+001         2.4253680436E+000         5.5739782429E-001         
2015-02-26                01:50:44.105              55.82689937               1339.845585               56.82689937               1424915444.106            2                         963                       4.9993263143E+001         7.9998466492E+001         4.5000541687E+001         4.3787500000E+001         4.4973503113E+001         0.0000000000E+000         2.9594394987E+004         0.0000000000E+000         3.3860081980E+003         -4.0863026305E+001        -2.2655711674E+002        9.9825299387E-002         0.0000000000E+000         8.4512158031E+001         1.9538110349E+000         5.8300764956E-001         
2015-02-26                01:50:44.959              55.82690925               1339.845822               56.82690925               1424915444.959            2                         963                       4.9995042979E+001         7.9998376770E+001         4.5000528870E+001         4.3786250000E+001         4.4973613993E+001         0.0000000000E+000         2.9593507122E+004         0.0000000000E+000         3.3866418305E+003         -4.1020349178E+001        -2.3153123966E+002        9.9857353693E-001         0.0000000000E+000         8.4494337499E+001         2.3421715346E+000         4.6584592488E-001         
2015-02-26                01:50:45.812              55.82691912               1339.846059               56.82691912               1424915445.812            2                         963                       4.9998696874E+001         7.9998252869E+001         4.5000511169E+001         4.3784583333E+001         4.4973655701E+001         0.0000000000E+000         2.9592869701E+004         0.0000000000E+000         3.3875885901E+003         -4.1139623743E+001        -2.2787551620E+002        1.0046276171E+000         0.0000000000E+000         8.4393044218E+001         2.5346144478E+000         6.1733928056E-001         
2015-02-26                01:50:46.664              55.82692899               1339.846296               56.82692899               1424915446.665            2                         963                       4.9996961212E+001         7.9998252869E+001         4.5000511169E+001         4.3812500000E+001         4.4973655701E+001         0.0000000000E+000         2.9590547591E+004         0.0000000000E+000         3.3884405785E+003         -4.1042827980E+001        -2.3081127219E+002        7.7227486758E-001         0.0000000000E+000         8.4084240148E+001         3.2830533408E+000         4.6300330092E-001         
2015-02-26                01:50:47.517              55.82693887               1339.846533               56.82693887               1424915447.518            2                         963                       5.0018239975E+001         7.9998252869E+001         4.5000511169E+001         4.3812500000E+001         4.4973655701E+001         0.0000000000E+000         2.9599730612E+004         0.0000000000E+000         3.3859698556E+003         -4.0286386693E+001        -2.2590840091E+002        4.7311319681E-001         0.0000000000E+000         8.4471860351E+001         2.6396018389E+000         5.1618549485E-001         
2015-02-26                01:50:48.371              55.82694874               1339.846770               56.82694874               1424915448.371            2                         963                       5.0018263295E+001         7.9998252869E+001         4.5000511169E+001         4.3812500000E+001         4.4973655701E+001         0.0000000000E+000         2.9610837214E+004         0.0000000000E+000         3.3868390452E+003         -4.1125953578E+001        -2.2576809898E+002        -2.6616087154E-001        0.0000000000E+000         8.4592880123E+001         1.6540998667E+000         5.3844490973E-001         
2015-02-26                01:50:49.223              55.82695861               1339.847007               56.82695861               1424915449.224            2                         963                       5.0006620331E+001         7.9998252869E+001         4.5000511169E+001         4.3765833333E+001         4.4973655701E+001         0.0000000000E+000         2.9608358034E+004         0.0000000000E+000         3.3833919240E+003         -4.0347869463E+001        -2.2933018833E+002        4.9552925126E-001         0.0000000000E+000         8.4317321352E+001         1.5203528014E+000         6.0976353207E-001         
2015-02-26                01:50:50.076              55.82696848               1339.847244               56.82696848               1424915450.077            2                         963                       4.9999382706E+001         7.9998286641E+001         4.5000528056E+001         4.3802500000E+001         4.4973655701E+001         0.0000000000E+000         2.9607630924E+004         0.0000000000E+000         3.3874645982E+003         -4.0906140646E+001        -2.2761162118E+002        1.0521711367E+000         0.0000000000E+000         8.3839773798E+001         3.2648174822E+000         5.9543042360E-001         
