DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       JULIAN_DAYS               EPOCH_TIME                ALARM_STATUS              INST_STATUS               CavityPressure            CavityTemp                WarmBoxTemp               DasTemp                   EtalonTemp                MPVPosition               OutletValve               ValveMask                 H2O                       Delta_18_16               Delta_D_H                 CH4                       n2_flag                   baseline_shift            slope_shift               residuals                 
2015-02-26                16:52:10.157              56.45289535               1354.869488               57.45289535               1424969530.158            2                         963                       5.0001847458E+001         7.9999497375E+001         4.5000588074E+001         4.4000000000E+001         4.4973493958E+001         0.0000000000E+000         3.0984569023E+004         0.0000000000E+000         1.3361439054E+001         9.0853923914E+001         3.6508388972E+002         -6.5115739232E-001        0.0000000000E+000         8.1329750972E+001         -5.3907480146E+000        1.7980165770E-001         
2015-02-26                16:52:11.012              56.45290523               1354.869726               57.45290523               1424969531.012            2                         963                       5.0002604853E+001         7.9999473572E+001         4.5000602722E+001         4.4000000000E+001         4.4973503113E+001         0.0000000000E+000         3.0986672565E+004         0.0000000000E+000         1.5264810832E+001         -3.2822083890E+001        -5.1990489684E+002        -1.9632684400E-001        0.0000000000E+000         8.1281723457E+001         -5.3195801955E+000        1.5503863856E-001         
2015-02-26                16:52:11.865              56.45291510               1354.869963               57.45291510               1424969531.865            2                         963                       4.9989964015E+001         7.9999473572E+001         4.5000602722E+001         4.4000000000E+001         4.4973503113E+001         0.0000000000E+000         3.0985371654E+004         0.0000000000E+000         1.4879211177E+001         3.1969992432E+001         1.8822609559E+002         -3.6913975651E-001        0.0000000000E+000         8.1175816456E+001         -5.2435557921E+000        1.9893096404E-001         
2015-02-26                16:52:12.719              56.45292499               1354.870200               57.45292499               1424969532.719            2                         963                       4.9998894908E+001         7.9999473572E+001         4.5000602722E+001         4.4000000000E+001         4.4973503113E+001         0.0000000000E+000         3.0989874427E+004         0.0000000000E+000         1.5328740915E+001         -2.7462836006E+001        7.9261751209E+001         -1.9094598032E-001        0.0000000000E+000         8.1185777367E+001         -5.4344100234E+000        2.2037111490E-001         
2015-02-26                16:52:13.572              56.45293486               1354.870437               57.45293486               1424969533.572            2                         963                       4.9997377955E+001         7.9999473572E+001         4.5000602722E+001         4.4000000000E+001         4.4973503113E+001         0.0000000000E+000         3.0989771510E+004         0.0000000000E+000         1.6044816274E+001         -3.4422943225E+001        2.3006637779E+002         -4.3655118317E-001        0.0000000000E+000         8.1088857691E+001         -5.2025069283E+000        2.1008440471E-001         
2015-02-26                16:52:14.424              56.45294473               1354.870674               57.45294473               1424969534.425            2                         963                       5.0004478429E+001         7.9999438985E+001         4.5000602722E+001         4.4000000000E+001         4.4973497009E+001         0.0000000000E+000         3.0990625534E+004         0.0000000000E+000         1.6037042765E+001         7.8804675958E+001         -1.1219481433E+002        -3.9347078154E-001        0.0000000000E+000         8.1021909170E+001         -4.5863983005E+000        2.4249195539E-001         
2015-02-26                16:52:15.279              56.45295462               1354.870911               57.45295462               1424969535.279            2                         963                       5.0001748403E+001         7.9998954773E+001         4.5000602722E+001         4.4000000000E+001         4.4973411560E+001         0.0000000000E+000         3.0990693477E+004         0.0000000000E+000         1.4799599113E+001         5.6665553402E+001         2.4108279595E+002         -1.0644770164E+000        0.0000000000E+000         8.1427065607E+001         -5.2890730336E+000        2.2382222906E-001         
2015-02-26                16:52:16.131              56.45296449               1354.871148               57.45296449               1424969536.132            2                         963                       4.9992521566E+001         7.9998954773E+001         4.5000602722E+001         4.4000000000E+001         4.4973411560E+001         0.0000000000E+000         3.0983755273E+004         0.0000000000E+000         1.5604953576E+001         1.1846258137E+002         -1.5596941499E+002        1.1533105295E-001         0.0000000000E+000         8.0928722308E+001         -3.4992921037E+000        1.2085537289E-001         
2015-02-26                16:52:16.989              56.45297441               1354.871386               57.45297441               1424969536.989            2                         963                       5.0007119039E+001         7.9998954773E+001         4.5000602722E+001         4.4000000000E+001         4.4973411560E+001         0.0000000000E+000         3.0995470820E+004         0.0000000000E+000         1.4825650890E+001         -1.5612185185E+001        7.6905082842E+002         -4.8065301597E-001        0.0000000000E+000         8.1334909475E+001         -6.9176049910E+000        1.8618739890E-001         
2015-02-26                16:52:17.845              56.45298432               1354.871624               57.45298432               1424969537.845            2                         963                       4.9990259705E+001         7.9998954773E+001         4.5000602722E+001         4.4000000000E+001         4.4973411560E+001         0.0000000000E+000         3.0981652240E+004         0.0000000000E+000         1.3732656149E+001         1.5253511083E+002         1.1523717355E+003         -4.8348619977E-001        0.0000000000E+000         8.1343545486E+001         -6.6118539320E+000        1.5143930718E-001         
2015-02-26                16:52:18.697              56.45299419               1354.871861               57.45299419               1424969538.698            2                         963                       4.9982660192E+001         7.9998954773E+001         4.5000602722E+001         4.4000000000E+001         4.4973411560E+001         0.0000000000E+000         3.0973532839E+004         0.0000000000E+000         1.6208017512E+001         -4.0851848467E+001        5.9662455229E+002         -7.8165125163E-001        0.0000000000E+000         8.1205572164E+001         -5.9594668083E+000        1.3974861885E-001         
2015-02-26                16:52:19.552              56.45300407               1354.872098               57.45300407               1424969539.552            2                         963                       4.9997411804E+001         7.9998954773E+001         4.5000602722E+001         4.4000000000E+001         4.4973411560E+001         0.0000000000E+000         3.0977374570E+004         0.0000000000E+000         1.4787591542E+001         1.0044110522E+002         -7.0151331299E+001        -4.5118395530E-001        0.0000000000E+000         8.1289199669E+001         -4.6617243693E+000        1.9679145018E-001         
2015-02-26                16:52:20.404              56.45301395               1354.872335               57.45301395               1424969540.405            2                         963                       5.0036052297E+001         7.9998222351E+001         4.5000541687E+001         4.4000000000E+001         4.4973503113E+001         0.0000000000E+000         3.1007933737E+004         0.0000000000E+000         1.4683241976E+001         1.1729064709E+002         4.7352741807E+002         7.4787170478E-001         0.0000000000E+000         8.0843686495E+001         -4.0165342712E+000        2.3020636968E-001         
2015-02-26                16:52:21.257              56.45302382               1354.872572               57.45302382               1424969541.258            2                         963                       5.0003199488E+001         7.9998222351E+001         4.5000541687E+001         4.4000000000E+001         4.4973503113E+001         0.0000000000E+000         3.0995127396E+004         0.0000000000E+000         1.2859257408E+001         1.9994750142E+002         1.6386439589E+001         5.1717273137E-001         0.0000000000E+000         8.0839502300E+001         -5.7360259186E+000        1.6164626801E-001         
2015-02-26                16:52:22.111              56.45303370               1354.872809               57.45303370               1424969542.112            2                         963                       4.9999299698E+001         7.9998222351E+001         4.5000541687E+001         4.4000000000E+001         4.4973503113E+001         0.0000000000E+000         3.0994332031E+004         0.0000000000E+000         1.4737214603E+001         1.2171573722E+002         9.3231669805E+002         -4.2733472747E-003        0.0000000000E+000         8.1025417657E+001         -4.9097657202E+000        1.6579013648E-001         
2015-02-26                16:52:22.964              56.45304358               1354.873046               57.45304358               1424969542.965            2                         963                       4.9977664007E+001         7.9998222351E+001         4.5000541687E+001         4.4000000000E+001         4.4973503113E+001         0.0000000000E+000         3.0976633359E+004         0.0000000000E+000         1.3016925375E+001         2.4552758399E+002         1.1913711752E+002         -8.2708543260E-001        0.0000000000E+000         8.1354792472E+001         -4.5623801928E+000        1.7377275775E-001         
2015-02-26                16:52:23.819              56.45305346               1354.873283               57.45305346               1424969543.819            2                         963                       4.9982435430E+001         7.9998222351E+001         4.5000541687E+001         4.4000000000E+001         4.4973503113E+001         0.0000000000E+000         3.0970825625E+004         0.0000000000E+000         1.3722407350E+001         1.6644150468E+002         5.5386855022E+002         -3.1938464642E-001        0.0000000000E+000         8.1179521180E+001         -5.6464894184E+000        1.4645730346E-001         
2015-02-26                16:52:24.671              56.45306333               1354.873520               57.45306333               1424969544.672            2                         963                       4.9972918396E+001         7.9997969666E+001         4.5000541687E+001         4.4000000000E+001         4.4973521830E+001         0.0000000000E+000         3.0954460807E+004         0.0000000000E+000         1.5151705414E+001         5.8269200579E+001         -3.3054776607E+002        -3.5285854010E-001        0.0000000000E+000         8.1258554053E+001         -5.4228560385E+000        1.4654201446E-001         
2015-02-26                16:52:25.526              56.45307322               1354.873757               57.45307322               1424969545.526            2                         963                       5.0000396398E+001         7.9997398376E+001         4.5000541687E+001         4.4000000000E+001         4.4973564148E+001         0.0000000000E+000         3.0963862552E+004         0.0000000000E+000         1.4722243323E+001         7.1913287354E+001         4.0890361161E+002         -3.6505072243E-001        0.0000000000E+000         8.1307187854E+001         -5.7053038265E+000        2.1571151008E-001         
2015-02-26                16:52:26.378              56.45308309               1354.873994               57.45308309               1424969546.379            2                         963                       4.9997441305E+001         7.9997398376E+001         4.5000541687E+001         4.4000000000E+001         4.4973564148E+001         0.0000000000E+000         3.0959932565E+004         0.0000000000E+000         1.4280952118E+001         9.9322144127E+001         1.0446369589E+002         -5.2899556402E-001        0.0000000000E+000         8.1210941339E+001         -4.7488195079E+000        1.7446600986E-001         
2015-02-26                16:52:27.233              56.45309297               1354.874231               57.45309297               1424969547.233            2                         963                       4.9994427770E+001         7.9997398376E+001         4.5000541687E+001         4.4000000000E+001         4.4973564148E+001         0.0000000000E+000         3.0956324948E+004         0.0000000000E+000         1.5897610519E+001         6.5742625091E+001         9.0222968159E+001         -3.4076129097E-001        0.0000000000E+000         8.1096294097E+001         -3.4616909231E+000        2.2064093666E-001         
2015-02-26                16:52:28.085              56.45310285               1354.874468               57.45310285               1424969548.086            2                         963                       4.9984592921E+001         7.9997398376E+001         4.5000541687E+001         4.4000000000E+001         4.4973564148E+001         0.0000000000E+000         3.0945300326E+004         0.0000000000E+000         1.5900076598E+001         3.6008991570E+001         2.0689873103E+002         -9.0225792872E-002        0.0000000000E+000         8.1124820809E+001         -3.8236486354E+000        1.7053285414E-001         
2015-02-26                16:52:28.938              56.45311272               1354.874705               57.45311272               1424969548.939            2                         963                       5.0000759125E+001         7.9997856140E+001         4.5000724792E+001         4.4000000000E+001         4.4973655701E+001         0.0000000000E+000         3.0946611328E+004         0.0000000000E+000         1.4334377387E+001         1.2042318688E+002         -2.9536702568E+002        -3.6015392519E-001        0.0000000000E+000         8.1003968732E+001         -4.0120002529E+000        1.5244206771E-001         
2015-02-26                16:52:29.792              56.45312260               1354.874942               57.45312260               1424969549.793            2                         963                       4.9981933594E+001         7.9997856140E+001         4.5000724792E+001         4.4000000000E+001         4.4973655701E+001         0.0000000000E+000         3.0935324219E+004         0.0000000000E+000         1.3607890150E+001         1.0148154285E+002         -2.8386184258E+002        -6.1061399708E-001        0.0000000000E+000         8.1413922045E+001         -6.3971845525E+000        1.8105634563E-001         
2015-02-26                16:52:30.645              56.45313248               1354.875179               57.45313248               1424969550.646            2                         963                       4.9995367025E+001         7.9997856140E+001         4.5000724792E+001         4.4000000000E+001         4.4973655701E+001         0.0000000000E+000         3.0941801563E+004         0.0000000000E+000         1.2236907148E+001         2.7350303447E+002         -4.8469313063E+002        -6.2542845631E-001        0.0000000000E+000         8.1432856749E+001         -4.7442847254E+000        1.7315524504E-001         
2015-02-26                16:52:31.500              56.45314236               1354.875417               57.45314236               1424969551.500            2                         963                       4.9999806595E+001         7.9997856140E+001         4.5000724792E+001         4.4000000000E+001         4.4973655701E+001         0.0000000000E+000         3.0948162174E+004         0.0000000000E+000         1.4498575424E+001         9.6979045126E+001         -1.1204881153E+002        -9.8035158622E-001        0.0000000000E+000         8.1373735272E+001         -4.8928650292E+000        1.6060056854E-001         
2015-02-26                16:52:32.352              56.45315223               1354.875654               57.45315223               1424969552.353            2                         963                       5.0005007782E+001         7.9997856140E+001         4.5000724792E+001         4.4000000000E+001         4.4973655701E+001         0.0000000000E+000         3.0950515234E+004         0.0000000000E+000         1.2742833158E+001         1.6519852887E+002         3.9271487020E+002         7.3977775516E-002         0.0000000000E+000         8.1274810236E+001         -5.7874410653E+000        1.4125860603E-001         
2015-02-26                16:52:33.207              56.45316212               1354.875891               57.45316212               1424969553.207            2                         963                       5.0014992142E+001         7.9997856140E+001         4.5000724792E+001         4.4000000000E+001         4.4973655701E+001         0.0000000000E+000         3.0962356615E+004         0.0000000000E+000         1.3619119386E+001         1.2540223144E+002         -2.0415956037E+002        -3.8516227714E-001        0.0000000000E+000         8.1223978198E+001         -5.6577753612E+000        1.6647186151E-001         
2015-02-26                16:52:34.059              56.45317199               1354.876128               57.45317199               1424969554.060            2                         963                       5.0011741969E+001         7.9997856140E+001         4.5000724792E+001         4.4000000000E+001         4.4973655701E+001         0.0000000000E+000         3.0965888411E+004         0.0000000000E+000         1.4783706183E+001         1.4639821748E+001         3.7604467856E+002         -3.5849537896E-001        0.0000000000E+000         8.1345812549E+001         -4.6338333825E+000        1.8748360226E-001         
2015-02-26                16:52:34.913              56.45318186               1354.876365               57.45318186               1424969554.913            2                         963                       5.0005715688E+001         7.9997646790E+001         4.5000684916E+001         4.4000000000E+001         4.4973605855E+001         0.0000000000E+000         3.0963994714E+004         0.0000000000E+000         1.4979693798E+001         1.1909259005E+002         8.9515578265E+002         -1.3318039432E-001        0.0000000000E+000         8.1122779934E+001         -4.1684445517E+000        1.2176756921E-001         
2015-02-26                16:52:35.766              56.45319175               1354.876602               57.45319175               1424969555.767            2                         963                       4.9997803802E+001         7.9997215271E+001         4.5000602722E+001         4.4000000000E+001         4.4973503113E+001         0.0000000000E+000         3.0964390768E+004         0.0000000000E+000         1.5952838277E+001         -3.0901454335E+001        1.9524761065E+002         -1.0148682891E+000        0.0000000000E+000         8.1248325974E+001         -5.5942575594E+000        2.1244209277E-001         
2015-02-26                16:52:36.619              56.45320162               1354.876839               57.45320162               1424969556.620            2                         963                       4.9998035838E+001         7.9997215271E+001         4.5000602722E+001         4.4000000000E+001         4.4973503113E+001         0.0000000000E+000         3.0963312227E+004         0.0000000000E+000         1.4391121330E+001         1.5821816500E+002         1.0827442979E+002         -7.4736313996E-001        0.0000000000E+000         8.1205647090E+001         -4.5746367758E+000        2.0508858770E-001         
2015-02-26                16:52:37.473              56.45321150               1354.877076               57.45321150               1424969557.474            2                         963                       4.9992644297E+001         7.9997215271E+001         4.5000602722E+001         4.4000000000E+001         4.4973503113E+001         0.0000000000E+000         3.0957885365E+004         0.0000000000E+000         1.5756335935E+001         -3.1978697205E+001        4.8728197154E+002         -1.3094891242E-001        0.0000000000E+000         8.1230476237E+001         -5.7242641287E+000        1.7904387954E-001         
2015-02-26                16:52:38.326              56.45322138               1354.877313               57.45322138               1424969558.327            2                         963                       5.0007167384E+001         7.9997215271E+001         4.5000602722E+001         4.4000000000E+001         4.4973503113E+001         0.0000000000E+000         3.0968610885E+004         0.0000000000E+000         1.5163573301E+001         -1.5514919410E+001        1.1179533865E+002         3.6205652733E-001         0.0000000000E+000         8.1076697895E+001         -6.5080680498E+000        1.8182283558E-001         
2015-02-26                16:52:39.180              56.45323126               1354.877550               57.45323126               1424969559.181            2                         963                       4.9991681366E+001         7.9997215271E+001         4.5000602722E+001         4.4000000000E+001         4.4973503113E+001         0.0000000000E+000         3.0955816849E+004         0.0000000000E+000         1.7347111060E+001         -5.5893392159E+001        3.5261363406E+002         -1.1522894790E+000        0.0000000000E+000         8.1226703202E+001         -4.1860749141E+000        2.1068568223E-001         
2015-02-26                16:52:40.033              56.45324113               1354.877787               57.45324113               1424969560.034            2                         963                       4.9994096146E+001         7.9997318014E+001         4.5000541077E+001         4.4000000000E+001         4.4973503113E+001         0.0000000000E+000         3.0959630768E+004         0.0000000000E+000         1.3037119640E+001         7.8554688900E+001         2.3000550356E+002         3.2152238487E-002         0.0000000000E+000         8.1294419060E+001         -6.5865421333E+000        1.8527291069E-001         
2015-02-26                16:52:40.887              56.45325101               1354.878024               57.45325101               1424969560.887            2                         963                       5.0001644338E+001         7.9997367859E+001         4.5000511169E+001         4.4000000000E+001         4.4973503113E+001         0.0000000000E+000         3.0965040156E+004         0.0000000000E+000         1.3882046637E+001         1.7813584192E+002         -3.6611642792E+002        -5.4491779042E-001        0.0000000000E+000         8.1043940045E+001         -4.5979551558E+000        1.9290962332E-001         
2015-02-26                16:52:41.740              56.45326089               1354.878261               57.45326089               1424969561.741            2                         963                       5.0002363459E+001         7.9997367859E+001         4.5000511169E+001         4.4000000000E+001         4.4973503113E+001         0.0000000000E+000         3.0968948112E+004         0.0000000000E+000         1.4102787587E+001         1.4495986876E+002         -2.7736218270E+002        -5.2873427323E-002        0.0000000000E+000         8.1139888286E+001         -4.8632362462E+000        1.8713500969E-001         
2015-02-26                16:52:42.594              56.45327076               1354.878498               57.45327076               1424969562.594            2                         963                       4.9992924983E+001         7.9997367859E+001         4.5000511169E+001         4.4000000000E+001         4.4973503113E+001         0.0000000000E+000         3.0961290443E+004         0.0000000000E+000         1.5140848258E+001         1.0209173123E+002         2.4424308451E+001         4.6795644759E-001         0.0000000000E+000         8.0909272231E+001         -3.6671379451E+000        1.4743520680E-001         
2015-02-26                16:52:43.447              56.45328065               1354.878736               57.45328065               1424969563.448            2                         963                       4.9992500763E+001         7.9997367859E+001         4.5000511169E+001         4.4000000000E+001         4.4973503113E+001         0.0000000000E+000         3.0959642539E+004         0.0000000000E+000         1.4959545141E+001         -2.3704020052E+001        3.8452340490E+002         -1.4555110273E-001        0.0000000000E+000         8.1249791345E+001         -5.6244762551E+000        2.1607751046E-001         
2015-02-26                16:52:44.301              56.45329052               1354.878973               57.45329052               1424969564.301            2                         963                       4.9993280818E+001         7.9997367859E+001         4.5000511169E+001         4.4000000000E+001         4.4973503113E+001         0.0000000000E+000         3.0959480573E+004         0.0000000000E+000         1.5051654025E+001         3.1460739327E+001         3.5076742142E+001         5.0462574744E-001         0.0000000000E+000         8.0990436302E+001         -5.3527399530E+000        1.6491276492E-001         
2015-02-26                16:52:45.154              56.45330041               1354.879210               57.45330041               1424969565.155            2                         963                       4.9985654348E+001         7.9997582092E+001         4.5000630188E+001         4.4000000000E+001         4.4973669739E+001         0.0000000000E+000         3.0950556875E+004         0.0000000000E+000         1.4736553434E+001         6.0569835892E+001         3.0218154797E+002         -2.2750731124E-001        0.0000000000E+000         8.1019751115E+001         -4.6965578570E+000        1.5338586506E-001         
2015-02-26                16:52:46.007              56.45331028               1354.879447               57.45331028               1424969566.008            2                         963                       4.9980028330E+001         7.9997642517E+001         4.5000663757E+001         4.4000000000E+001         4.4973716736E+001         0.0000000000E+000         3.0939769167E+004         0.0000000000E+000         1.5247926440E+001         2.7338783155E+001         8.9784769329E+001         -1.8211943146E-001        0.0000000000E+000         8.1183798212E+001         -4.4030445024E+000        1.8699293814E-001         
2015-02-26                16:52:46.861              56.45332015               1354.879684               57.45332015               1424969566.861            2                         963                       5.0017100245E+001         7.9997642517E+001         4.5000663757E+001         4.4000000000E+001         4.4973716736E+001         0.0000000000E+000         3.0960447044E+004         0.0000000000E+000         1.4196594687E+001         1.5497035783E+002         3.3603045412E+001         -8.7654069918E-001        0.0000000000E+000         8.1188342421E+001         -5.1052894703E+000        1.9248710073E-001         
2015-02-26                16:52:47.714              56.45333003               1354.879921               57.45333003               1424969567.715            2                         963                       5.0004142431E+001         7.9997642517E+001         4.5000663757E+001         4.4000000000E+001         4.4973716736E+001         0.0000000000E+000         3.0961409766E+004         0.0000000000E+000         1.6375967044E+001         -1.4187618054E+002        -6.4262128349E+002        6.7552399237E-001         0.0000000000E+000         8.0861552845E+001         -5.5424083583E+000        2.5302386732E-001         
2015-02-26                16:52:48.568              56.45333991               1354.880158               57.45333991               1424969568.568            2                         963                       4.9992798538E+001         7.9997642517E+001         4.5000663757E+001         4.4000000000E+001         4.4973716736E+001         0.0000000000E+000         3.0953590039E+004         0.0000000000E+000         1.2428698862E+001         2.3574541758E+002         -1.2222499907E+002        -3.3565883173E-001        0.0000000000E+000         8.1033572735E+001         -6.2079019079E+000        2.6006887046E-001         
2015-02-26                16:52:49.421              56.45334979               1354.880395               57.45334979               1424969569.422            2                         963                       5.0005995407E+001         7.9997642517E+001         4.5000663757E+001         4.4000000000E+001         4.4973716736E+001         0.0000000000E+000         3.0964802878E+004         0.0000000000E+000         1.4553551643E+001         1.7494875421E+002         4.3367192252E+002         -1.2027119334E-001        0.0000000000E+000         8.1209161818E+001         -4.2830448178E+000        1.5316982594E-001         
2015-02-26                16:52:50.275              56.45335966               1354.880632               57.45335966               1424969570.275            2                         963                       4.9995950495E+001         7.9997446594E+001         4.5000663757E+001         4.4000000000E+001         4.4973651428E+001         0.0000000000E+000         3.0960903646E+004         0.0000000000E+000         1.6235594862E+001         -2.7334641683E+001        2.5762118839E+001         -7.4616841639E-002        0.0000000000E+000         8.1090538747E+001         -5.2708471123E+000        1.9143072906E-001         
2015-02-26                16:52:51.128              56.45336955               1354.880869               57.45336955               1424969571.129            2                         963                       4.9993161519E+001         7.9997367859E+001         4.5000663757E+001         4.4000000000E+001         4.4973625183E+001         0.0000000000E+000         3.0958106628E+004         0.0000000000E+000         1.5524793392E+001         1.7819842306E+001         7.3154989706E+000         -1.0819294270E+000        0.0000000000E+000         8.1365197251E+001         -5.4319622362E+000        1.8763851866E-001         
2015-02-26                16:52:51.982              56.45337942               1354.881106               57.45337942               1424969571.982            2                         963                       5.0009672139E+001         7.9997367859E+001         4.5000663757E+001         4.4000000000E+001         4.4973625183E+001         0.0000000000E+000         3.0969540130E+004         0.0000000000E+000         1.4086042460E+001         8.5111500803E+001         6.5829632516E+002         -1.3276800004E-001        0.0000000000E+000         8.1144301654E+001         -6.2954906360E+000        1.7943649339E-001         
2015-02-26                16:52:52.835              56.45338929               1354.881343               57.45338929               1424969572.835            2                         963                       5.0006344935E+001         7.9997367859E+001         4.5000663757E+001         4.4000000000E+001         4.4973625183E+001         0.0000000000E+000         3.0971790469E+004         0.0000000000E+000         1.4285888002E+001         1.7089701578E+002         5.8715040675E+001         -9.1457594412E-001        0.0000000000E+000         8.1272996606E+001         -4.0915165305E+000        2.4645207370E-001         
2015-02-26                16:52:53.690              56.45339920               1354.881581               57.45339920               1424969573.691            2                         963                       5.0005188649E+001         7.9997367859E+001         4.5000663757E+001         4.4000000000E+001         4.4973625183E+001         0.0000000000E+000         3.0973799453E+004         0.0000000000E+000         1.4871172581E+001         3.1952746461E+001         -2.9216904450E+002        -4.8314776995E-002        0.0000000000E+000         8.1198187383E+001         -4.5294750499E+000        1.8606721536E-001         
2015-02-26                16:52:54.548              56.45340912               1354.881819               57.45340912               1424969574.548            2                         963                       5.0001262614E+001         7.9997367859E+001         4.5000663757E+001         4.4000000000E+001         4.4973625183E+001         0.0000000000E+000         3.0970979505E+004         0.0000000000E+000         1.3792591424E+001         9.9248816094E+001         7.6991085110E+001         2.6833686755E-001         0.0000000000E+000         8.0887039164E+001         -4.0563292857E+000        2.3830133716E-001         
2015-02-26                16:52:55.401              56.45341900               1354.882056               57.45341900               1424969575.402            2                         963                       5.0002239558E+001         7.9997764587E+001         4.5000450134E+001         4.4000000000E+001         4.4973655701E+001         0.0000000000E+000         3.0972020560E+004         0.0000000000E+000         1.4344995489E+001         5.9585082281E+001         -2.0667702366E+002        -4.8755266755E-001        0.0000000000E+000         8.1256199949E+001         -5.6661282233E+000        1.6265228026E-001         
2015-02-26                16:52:56.255              56.45342888               1354.882293               57.45342888               1424969576.255            2                         963                       4.9999464137E+001         7.9997764587E+001         4.5000450134E+001         4.4000000000E+001         4.4973655701E+001         0.0000000000E+000         3.0971795534E+004         0.0000000000E+000         1.4829161837E+001         7.7004804224E+001         5.6235649570E+002         -7.2040956057E-001        0.0000000000E+000         8.1217717842E+001         -4.3894943170E+000        1.3054380800E-001         
2015-02-26                16:52:57.108              56.45343875               1354.882530               57.45343875               1424969577.108            2                         963                       4.9993429921E+001         7.9997764587E+001         4.5000450134E+001         4.4000000000E+001         4.4973655701E+001         0.0000000000E+000         3.0969096445E+004         0.0000000000E+000         1.4013006322E+001         9.4428014344E+001         -3.9615773272E+001        -1.2362797502E+000        0.0000000000E+000         8.1420351493E+001         -5.6069604174E+000        1.5207180040E-001         
2015-02-26                16:52:57.961              56.45344863               1354.882767               57.45344863               1424969577.962            2                         963                       4.9997294210E+001         7.9997764587E+001         4.5000450134E+001         4.4000000000E+001         4.4973655701E+001         0.0000000000E+000         3.0965810013E+004         0.0000000000E+000         1.4296516035E+001         8.9902421974E+001         5.6335560758E+002         4.8235296059E-002         0.0000000000E+000         8.1097610520E+001         -4.9668054932E+000        1.9001067282E-001         
2015-02-26                16:52:58.815              56.45345851               1354.883004               57.45345851               1424969578.815            2                         963                       5.0001852061E+001         7.9997764587E+001         4.5000450134E+001         4.3997500000E+001         4.4973655701E+001         0.0000000000E+000         3.0967848411E+004         0.0000000000E+000         1.4376667654E+001         1.1740084975E+002         7.9934129907E+001         1.3943399535E+000         0.0000000000E+000         8.0855424515E+001         -3.8123927639E+000        1.8278349121E-001         
