DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       JULIAN_DAYS               EPOCH_TIME                ALARM_STATUS              INST_STATUS               CavityPressure            CavityTemp                WarmBoxTemp               DasTemp                   EtalonTemp                MPVPosition               OutletValve               ValveMask                 H2O                       Delta_18_16               Delta_D_H                 CH4                       n2_flag                   baseline_shift            slope_shift               residuals                 
2015-02-27                00:53:05.342              56.78686740               1362.884817               57.78686740               1424998385.343            0                         963                       4.9928155924E+001         8.0000450948E+001         4.4999752299E+001         4.4125000000E+001         4.4972754822E+001         0.0000000000E+000         2.6324442148E+004         4.0000000000E+000         2.0252712965E+004         -2.4826408696E+001        -8.7106276605E+001        1.3271794960E+000         0.0000000000E+000         1.0843660899E+002         4.0106332713E+001         2.8106844348E+000         
2015-02-27                00:53:06.196              56.78687727               1362.885054               57.78687727               1424998386.196            0                         963                       4.9930703583E+001         8.0000297546E+001         4.4999778748E+001         4.4125000000E+001         4.4972770691E+001         0.0000000000E+000         2.6297400924E+004         4.0000000000E+000         2.0254749425E+004         -2.4736426153E+001        -8.7130542997E+001        -3.3901099786E-001        0.0000000000E+000         1.0907031159E+002         4.2535323307E+001         2.7475694721E+000         
2015-02-27                00:53:07.049              56.78688715               1362.885292               57.78688715               1424998387.050            0                         963                       4.9938861796E+001         8.0000297546E+001         4.4999778748E+001         4.4125000000E+001         4.4972770691E+001         0.0000000000E+000         2.6271701016E+004         4.0000000000E+000         2.0257236053E+004         -2.4848664743E+001        -8.6763964161E+001        1.2688124241E+000         0.0000000000E+000         1.0922582896E+002         3.9398923180E+001         2.8945303118E+000         
2015-02-27                00:53:07.903              56.78689703               1362.885529               57.78689703               1424998387.903            0                         963                       4.9924987590E+001         8.0000297546E+001         4.4999778748E+001         4.4125000000E+001         4.4972770691E+001         0.0000000000E+000         2.6240133594E+004         4.0000000000E+000         2.0258928957E+004         -2.4852607698E+001        -8.6304769686E+001        8.2074381587E-001         0.0000000000E+000         1.0944135483E+002         3.9681336707E+001         2.7397246512E+000         
2015-02-27                00:53:08.763              56.78690698               1362.885768               57.78690698               1424998388.763            0                         963                       4.9945994034E+001         8.0000297546E+001         4.4999778748E+001         4.4125000000E+001         4.4972770691E+001         0.0000000000E+000         2.6224807760E+004         4.0000000000E+000         2.0261298882E+004         -2.4391149654E+001        -8.7386350077E+001        1.0945990267E+000         0.0000000000E+000         1.0999820069E+002         3.7021730767E+001         2.8920843038E+000         
2015-02-27                00:53:09.621              56.78691692               1362.886006               57.78691692               1424998389.622            0                         963                       4.9944827067E+001         8.0000297546E+001         4.4999778748E+001         4.4125000000E+001         4.4972770691E+001         0.0000000000E+000         2.6199593307E+004         4.0000000000E+000         2.0281053962E+004         -2.5104087364E+001        -8.7345367587E+001        1.4162932344E+000         0.0000000000E+000         1.0786997254E+002         4.0984458266E+001         2.8504712868E+000         
2015-02-27                00:53:10.474              56.78692679               1362.886243               57.78692679               1424998390.475            0                         963                       4.9964825490E+001         8.0000297546E+001         4.4999899190E+001         4.4125000000E+001         4.4972770691E+001         0.0000000000E+000         2.6193388216E+004         4.0000000000E+000         2.0279760002E+004         -2.4475306328E+001        -8.7519669991E+001        1.9884984552E+000         0.0000000000E+000         1.0889490427E+002         3.7792706246E+001         2.8142063191E+000         
2015-02-27                00:53:11.335              56.78693675               1362.886482               57.78693675               1424998391.335            0                         963                       4.9971424408E+001         8.0000297546E+001         4.4999900818E+001         4.4125000000E+001         4.4972770691E+001         0.0000000000E+000         2.6182255313E+004         4.0000000000E+000         2.0287396582E+004         -2.4386009041E+001        -8.5163039434E+001        1.5559267539E+000         0.0000000000E+000         1.0823276898E+002         4.1953051927E+001         2.8932788035E+000         
2015-02-27                00:53:12.193              56.78694668               1362.886720               57.78694668               1424998392.193            0                         963                       4.9997346954E+001         8.0000297546E+001         4.4999900818E+001         4.4125000000E+001         4.4972770691E+001         0.0000000000E+000         2.6191623646E+004         4.0000000000E+000         2.0306609266E+004         -2.4983457185E+001        -8.7429981057E+001        1.6488773277E+000         0.0000000000E+000         1.0822969509E+002         4.0406653430E+001         2.7904937343E+000         
2015-02-27                00:53:13.046              56.78695656               1362.886957               57.78695656               1424998393.047            0                         963                       4.9990903982E+001         8.0000297546E+001         4.4999900818E+001         4.4125000000E+001         4.4972770691E+001         0.0000000000E+000         2.6188053424E+004         4.0000000000E+000         2.0305257909E+004         -2.4847282707E+001        -8.6483378233E+001        1.2984627400E+000         0.0000000000E+000         1.0899398265E+002         4.1942931860E+001         2.7154945875E+000         
2015-02-27                00:53:13.901              56.78696645               1362.887195               57.78696645               1424998393.901            0                         963                       4.9967296219E+001         8.0000297546E+001         4.4999900818E+001         4.4125000000E+001         4.4972770691E+001         0.0000000000E+000         2.6167854297E+004         4.0000000000E+000         2.0299906641E+004         -2.4704416477E+001        -8.8007281249E+001        2.3106622073E+000         0.0000000000E+000         1.0909259706E+002         3.8864622913E+001         2.9483679945E+000         
2015-02-27                00:53:14.759              56.78697638               1362.887433               57.78697638               1424998394.759            0                         963                       4.9957546921E+001         8.0000422872E+001         4.4999905294E+001         4.4093333333E+001         4.4972850444E+001         0.0000000000E+000         2.6147365703E+004         4.0000000000E+000         2.0293218084E+004         -2.4989733277E+001        -8.5132617121E+001        3.1197693871E+000         0.0000000000E+000         1.0723229546E+002         3.9494900477E+001         3.0990963933E+000         
2015-02-27                00:53:15.612              56.78698626               1362.887670               57.78698626               1424998395.613            0                         963                       4.9934165192E+001         8.0001152039E+001         4.4999931335E+001         4.4125000000E+001         4.4972892761E+001         0.0000000000E+000         2.6106077995E+004         4.0000000000E+000         2.0288866258E+004         -2.4551911112E+001        -8.7421289822E+001        1.2361136753E+000         0.0000000000E+000         1.0929369139E+002         4.0610855519E+001         2.6568137904E+000         
2015-02-27                00:53:16.466              56.78699613               1362.887907               57.78699613               1424998396.466            0                         963                       4.9929997381E+001         8.0001152039E+001         4.4999931335E+001         4.4125000000E+001         4.4972892761E+001         0.0000000000E+000         2.6077827643E+004         4.0000000000E+000         2.0292918811E+004         -2.4656766925E+001        -8.6393419483E+001        1.4868394122E+000         0.0000000000E+000         1.0843546538E+002         4.1614663509E+001         2.7861731035E+000         
2015-02-27                00:53:17.319              56.78700602               1362.888144               57.78700602               1424998397.320            0                         963                       4.9951495183E+001         8.0001152039E+001         4.4999931335E+001         4.4075833333E+001         4.4972892761E+001         0.0000000000E+000         2.6065080690E+004         4.0000000000E+000         2.0302424732E+004         -2.4728462554E+001        -8.7212621419E+001        -1.3452010325E+000        0.0000000000E+000         1.0943580414E+002         4.3206132950E+001         2.8731253130E+000         
