DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       JULIAN_DAYS               EPOCH_TIME                ALARM_STATUS              INST_STATUS               CavityPressure            CavityTemp                WarmBoxTemp               DasTemp                   EtalonTemp                MPVPosition               OutletValve               ValveMask                 H2O                       Delta_18_16               Delta_D_H                 CH4                       n2_flag                   baseline_shift            slope_shift               residuals                 
2015-02-27                22:55:24.269              57.70514200               1384.923408               58.70514200               1425077724.269            2                         963                       5.0000337880E+001         8.0000267029E+001         4.5000053406E+001         4.4562500000E+001         4.4973167419E+001         0.0000000000E+000         2.8715359714E+004         4.0000000000E+000         1.6582064376E+002         -2.4269973686E+001        -1.6676187710E+002        -3.7194116648E-001        0.0000000000E+000         8.1472521242E+001         -4.7310826926E+000        1.5464263505E-001         
2015-02-27                22:55:25.121              57.70515187               1384.923645               58.70515187               1425077725.122            2                         963                       4.9982043254E+001         8.0000283305E+001         4.4999939473E+001         4.4562500000E+001         4.4973102315E+001         0.0000000000E+000         2.8703641315E+004         4.0000000000E+000         1.6635592654E+002         -2.4883510187E+001        -1.2118292208E+002        -5.2082375316E-001        0.0000000000E+000         8.1584641324E+001         -4.0910056609E+000        2.4615320037E-001         
2015-02-27                22:55:25.976              57.70516176               1384.923882               58.70516176               1425077725.976            2                         963                       4.9979829763E+001         8.0000297546E+001         4.4999839783E+001         4.4562500000E+001         4.4973045349E+001         0.0000000000E+000         2.8698449401E+004         4.0000000000E+000         1.6517152424E+002         -2.5420506134E+001        -1.4585474050E+002        -1.5819749014E-001        0.0000000000E+000         8.1491476715E+001         -5.5328820716E+000        1.9556543278E-001         
2015-02-27                22:55:26.828              57.70517163               1384.924119               58.70517163               1425077726.829            2                         963                       5.0116006927E+001         8.0000297546E+001         4.4999839783E+001         4.4562500000E+001         4.4973045349E+001         0.0000000000E+000         2.8780958281E+004         2.4800000000E+000         1.6618538762E+002         -2.5014184455E+001        -1.4441888900E+002        -6.0981317770E-001        0.0000000000E+000         8.1653773343E+001         -4.0843865114E+000        2.0817439445E-001         
2015-02-27                22:55:27.684              57.70518154               1384.924357               58.70518154               1425077727.685            2                         963                       5.0940334752E+001         8.0000297546E+001         4.4999839783E+001         4.4562500000E+001         4.4973045349E+001         0.0000000000E+000         2.9391689961E+004         2.0000000000E+000         1.6728909237E+002         -4.3690465667E+001        -1.3962113330E+002        2.4551451141E-001         0.0000000000E+000         8.1387591781E+001         -5.7976998573E+000        2.2067015978E-001         
2015-02-27                22:55:28.539              57.70519142               1384.924594               58.70519142               1425077728.539            2                         963                       5.1412350464E+001         8.0000297546E+001         4.4999839783E+001         4.4562500000E+001         4.4973045349E+001         0.0000000000E+000         3.0188850794E+004         2.0000000000E+000         1.5877279590E+002         -2.3455816491E+001        -1.3800814697E+002        -4.6423051108E-002        0.0000000000E+000         8.1243071267E+001         -3.5728922791E+000        1.1299437091E-001         
2015-02-27                22:55:29.391              57.70520130               1384.924831               58.70520130               1425077729.392            2                         963                       5.1054127502E+001         8.0000297546E+001         4.4999839783E+001         4.4562500000E+001         4.4973092346E+001         0.0000000000E+000         3.0593484622E+004         2.0000000000E+000         1.5046552781E+002         -2.8390692127E+001        -9.1139704067E+001        5.2514476546E-001         0.0000000000E+000         8.1080437185E+001         -5.3193317087E+000        2.0356508170E-001         
2015-02-27                22:55:30.243              57.70521116               1384.925068               58.70521116               1425077730.244            2                         963                       5.0671066844E+001         8.0000157166E+001         4.4999783630E+001         4.4562500000E+001         4.4973258972E+001         0.0000000000E+000         3.0728331797E+004         2.0000000000E+000         1.4545845347E+002         -3.5668118397E+001        -6.4677432945E+001        -5.3667759789E-001        0.0000000000E+000         8.1328225147E+001         -4.4831230078E+000        1.3463644744E-001         
2015-02-27                22:55:31.096              57.70522103               1384.925305               58.70522103               1425077731.097            2                         963                       5.0381802851E+001         8.0000144958E+001         4.4999778748E+001         4.4562500000E+001         4.4973258972E+001         0.0000000000E+000         3.0767425299E+004         2.0000000000E+000         1.4202129894E+002         -2.0021149064E+001        -1.8481750664E+002        -1.9887387454E-002        0.0000000000E+000         8.1162150928E+001         -3.9893958115E+000        1.4092038190E-001         
2015-02-27                22:55:31.953              57.70523094               1384.925543               58.70523094               1425077731.953            2                         963                       5.0152249552E+001         8.0000144958E+001         4.4999778748E+001         4.4562500000E+001         4.4973258972E+001         0.0000000000E+000         3.0754131641E+004         2.0000000000E+000         1.4061701071E+002         -3.1211961835E+001        -8.9160142062E+001        -5.7785054510E-001        0.0000000000E+000         8.1560984100E+001         -5.6756398835E+000        1.9177167497E-001         
