DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       JULIAN_DAYS               EPOCH_TIME                ALARM_STATUS              INST_STATUS               CavityPressure            CavityTemp                WarmBoxTemp               DasTemp                   EtalonTemp                MPVPosition               OutletValve               ValveMask                 H2O                       Delta_18_16               Delta_D_H                 CH4                       n2_flag                   baseline_shift            slope_shift               residuals                 
2015-02-27                14:54:31.732              57.37120060               1376.908814               58.37120060               1425048871.732            0                         963                       4.9909319763E+001         7.9999961853E+001         4.4998954773E+001         4.4437500000E+001         4.4972282410E+001         0.0000000000E+000         2.6428625573E+004         4.0000000000E+000         2.0068095356E+004         -3.3397608433E+001        -1.5680793639E+002        5.9373254193E-001         0.0000000000E+000         1.0810665765E+002         4.2515024538E+001         2.6163585715E+000         
2015-02-27                14:54:32.585              57.37121049               1376.909052               58.37121049               1425048872.586            0                         963                       4.9957652334E+001         7.9999961853E+001         4.4998954773E+001         4.4437500000E+001         4.4972282410E+001         0.0000000000E+000         2.6424604857E+004         4.0000000000E+000         2.0078928759E+004         -3.3341438092E+001        -1.5722873737E+002        -5.6956226042E-001        0.0000000000E+000         1.0877873066E+002         4.2080060752E+001         2.5173614118E+000         
2015-02-27                14:54:33.438              57.37122036               1376.909289               58.37122036               1425048873.439            0                         963                       4.9955325012E+001         7.9999961853E+001         4.4998954773E+001         4.4437500000E+001         4.4972282410E+001         0.0000000000E+000         2.6402778203E+004         4.0000000000E+000         2.0083590922E+004         -3.3269733981E+001        -1.5774684143E+002        -5.0890206460E-001        0.0000000000E+000         1.0884114984E+002         4.2045926172E+001         2.6821155278E+000         
2015-02-27                14:54:34.292              57.37123024               1376.909526               58.37123024               1425048874.293            0                         963                       4.9962258784E+001         7.9999961853E+001         4.4998954773E+001         4.4494166667E+001         4.4972282410E+001         0.0000000000E+000         2.6390346042E+004         4.0000000000E+000         2.0098186778E+004         -3.3368193768E+001        -1.5611581600E+002        1.4995147514E+000         0.0000000000E+000         1.0895722989E+002         3.8869915083E+001         2.6718937993E+000         
2015-02-27                14:54:35.145              57.37124012               1376.909763               58.37124012               1425048875.146            0                         963                       4.9993681793E+001         7.9999998474E+001         4.4998991394E+001         4.4490000000E+001         4.4972227478E+001         0.0000000000E+000         2.6401582969E+004         4.0000000000E+000         2.0113907215E+004         -3.3065035032E+001        -1.5699288656E+002        2.5910888072E+000         0.0000000000E+000         1.0822087396E+002         3.7420511617E+001         2.6616757969E+000         
2015-02-27                14:54:35.999              57.37124999               1376.910000               58.37124999               1425048875.999            0                         963                       5.0034856211E+001         8.0000022888E+001         4.4999015808E+001         4.4492083333E+001         4.4972190857E+001         0.0000000000E+000         2.6432629271E+004         4.0000000000E+000         2.0121720180E+004         -3.3229199557E+001        -1.5587806472E+002        1.1505935350E+000         0.0000000000E+000         1.0769100945E+002         3.9347303506E+001         2.7013756677E+000         
2015-02-27                14:54:36.852              57.37125987               1376.910237               58.37125987               1425048876.853            0                         963                       5.0028464025E+001         8.0000022888E+001         4.4999015808E+001         4.4474583333E+001         4.4972190857E+001         0.0000000000E+000         2.6441982500E+004         4.0000000000E+000         2.0120498825E+004         -3.3320453947E+001        -1.5588934360E+002        1.2261060811E+000         0.0000000000E+000         1.0867213303E+002         3.7798013181E+001         2.6638674335E+000         
2015-02-27                14:54:37.706              57.37126975               1376.910474               58.37126975               1425048877.706            0                         963                       5.0029671122E+001         8.0000022888E+001         4.4999015808E+001         4.4450833333E+001         4.4972190857E+001         0.0000000000E+000         2.6455016484E+004         4.0000000000E+000         2.0113297692E+004         -3.3240033643E+001        -1.5796792062E+002        2.7984692931E+000         0.0000000000E+000         1.0752455931E+002         3.9280049578E+001         2.7529920967E+000         
2015-02-27                14:54:38.559              57.37127963               1376.910711               58.37127963               1425048878.560            0                         963                       4.9972716395E+001         8.0000022888E+001         4.4999015808E+001         4.4460416667E+001         4.4972190857E+001         0.0000000000E+000         2.6419536133E+004         4.0000000000E+000         2.0096327647E+004         -3.3100421567E+001        -1.5652180430E+002        -3.5907839725E-001        0.0000000000E+000         1.0954655784E+002         3.9802365243E+001         2.6644336734E+000         
2015-02-27                14:54:39.413              57.37128950               1376.910948               58.37128950               1425048879.413            0                         963                       4.9968696747E+001         8.0000022888E+001         4.4999015808E+001         4.4457083333E+001         4.4972190857E+001         0.0000000000E+000         2.6408390013E+004         4.0000000000E+000         2.0088855988E+004         -3.3151499729E+001        -1.5757734824E+002        4.7657961890E-001         0.0000000000E+000         1.0995951236E+002         3.7261684829E+001         2.6431132613E+000         
